title,content,news_id,label
易砚：一方在手转乾坤,"<div> <p>新华社石家庄1月6日电 工作台前，几位艺人一字排开，双手紧握刻刀，神情专注，刀刃划过石材，岩屑泛起，石材逐渐露出精美的图案。</p> <p>一个冬日，在河北省保定市易县的易砚国家级非物质文化遗产传承基地，正在上演一场“力”与“美”的转化。</p> <p>“风萧萧兮易水寒,壮士一去兮不复还。”易砚产于河北易县的易水河畔。相传其始于战国，盛于唐宋，历代为宫廷贡品，又名奚砚、燕畿乌金砚，与端砚齐名，有“南端北易”之说。</p> <p>“易砚之所以为易砚，不仅仅因为砚石产自易县，更重要的是，它是这里的制砚人一刀刀刻出来的。”国家级非物质文化遗产传承人邹洪利正在现场指导，“一方砚台，不仅凝结着大地变迁的天然馈赠，更凝结着一代又一代制砚工匠们传承下来的工艺和智慧。”</p> <p>在雕刻过程中，匠人们眼的观察、尺的丈量、手上刻刀力度都必须精细、精准。如雕刻龙砚的鳞片，大小演变必须自然流畅，又如雕刻动物毛发，线条要力求精细、均匀、圆滑等。</p> <p>邹洪利说，在制砚过程中，匠人们以料构思，因石施技，巧妙利用砚石上的天然石眼和俏色，采用平雕、立雕、阳雕、阴雕、透雕、镂雕等多种工艺，融天然与人工于一体，形成了融纤秀细腻、刚劲浑朴为一体的独特风格。</p> <p>唐代诗人李白曾在诗中这样写道：一方在手转乾坤，清风紫毫酒千樽。醉卧黄龙不知返，举杯当谢易水人。</p> <p>2008年6月，易水砚制作技艺被评为国家级非物质文化遗产。邹洪利先后被评为“中国首届文房四宝制砚艺术大师”“国家级非物质文化遗产传承人”。</p> <p>要守护优秀的传统，就要在传统的基础上创新发展。邹洪利说，砚台的发展一定要与时代接轨，不然就会没有生命力。</p> <p>易水河畔的制砚人一边执着坚守，一边又不断突破。从盈掌之物到百吨巨砚，他们又开巨砚制作之先河。他们所开发研制的茶海、鱼缸、加湿器、石版画等砚雕新品开始走入千家万户。（白明山）</p> <p>责编：张阳 </p> </div>",202101ee0331e328cc0299d7fd83717cb11b8c,0
青海省癌症康复协会举办2020年度抗癌勇士表彰大,青海省癌症康复协会举办2020年度抗癌勇士表彰大,202101a9e9851f3911e9f555cef13ca12e92cc,0
1项特优5项优质 华菱涟钢产品再获中钢协“金杯奖”,"<div> <p><img src=""https://cdn.xinxiliusdk.cn/static__a56c1b60c0538a3c310e1ea83326d5296ccd8b3c""></p> <p name=""appImgDesc"">华菱涟钢中高碳钢75Cr（75Cr1）获评“金杯特优产品”。</p> <p>红网时刻1月7日讯（通讯员 柳琴声 记者 甘红）1月4日，作为行业权威奖项，中国钢铁工业协会发布2020年冶金产品实物质量品牌培育产品名单，10项产品被审定冠名为“金杯特优产品”，144项产品被审定冠名为“金杯优质产品”。华菱涟钢中高碳钢75Cr（75Cr1）获评“金杯特优产品”；DC01EK、DX54D+Z、LG1500、LG700L、NM300TP等5项产品获评“金杯优质产品”。</p> <p><img src=""https://cdn.xinxiliusdk.cn/static__6c8341ee3280d89a734de25d147ccf2b0274952c""></p> <p name=""appImgDesc"">华菱涟钢CSP生产线，中高碳钢75Cr（75Cr1）产品生产现场。</p> <p>中高碳钢75Cr（75Cr1）是近年来华菱涟钢重点研发的高精尖产品之一。中高碳合金钢带作为工具制造业的关键材料，原来相当部分需从国外进口。</p> <p>为替代进口，华菱涟钢加强技术攻关，实现了系列新产品、新工艺的创新性技术。公司中高碳合金钢带生产技术对比传统的窄带冶炼和轧制工艺，能极大降低生产时间和能源消耗，降低成本；产品尺寸精度高；表层脱碳等表面质量优良；组织与性能优良。</p> <p>高端用途的75Cr1（75Cr）之前主要从德国进口。而目前华菱涟钢75Cr1（75Cr）市场占有率已达到75%以上。近年来，华菱涟钢已相继开发了圆锯片用钢、双金属及大理石框架锯用钢、油锯链用钢、汽车零部件用钢、轴承钢等多个系列十余个牌号的中高碳合金钢带，并实现了大部分牌号的替代进口，包括75Cr1、X32、D6A、SAE8660、GCr15、16MnCr5、SK85、SK95、SKS51等。销售市场覆盖山东、湖北、广东、江苏、浙江、湖南、韩国、印度等地。</p> <p>按照销量50%的用量替代进口，华菱涟钢材料平均比进口材料降低3000元/t的原料成本估算，给下游用户带来1.5亿的成本降低，提高了国内工具、汽车零部件、轴承等产品的市场竞争力。同时，华菱涟钢中高碳钢合金钢带系列产品生产技术对国内同类型钢铁产品的升级具有重要的推进意义。</p> <p>以供给侧改革为契机，全面推进质量效益型战略，聚焦产品质量提升和重大专项产品开发，以替代进口、满足高端客户需求为目标，近年来，华菱涟钢全力打造品种领先优势，产品结构调整初步形成了战斗力。</p> <p>近五年，华菱涟钢累计开发新产品173个，品种钢产销量实现翻番，一批高等级的钢种在国内市场有了一定话语权。目前，华菱涟钢已有高强钢LG700T、超高强钢LG960QT、耐磨钢NM400、NM450、NM500和中高碳钢75Cr（75Cr1）4大类产品荣获“金杯特优产品”奖，41项产品获“金杯优质产品”奖。</p> <p>来源：红网</p> <p>作者： 柳琴声 甘红 </p> <p>编辑：杨淑华 </p> <p>本文为原创文章，转载请附上原文出处链接和本声明。</p> <p>本文链接：</p> </div>",20210171a616774452e6dca414ac3a88508ec0,0
松原市民政局全力构筑基本民生保障安全网,<div> <p> 2020年，松原市民政局牢固树立以人民为中心的发展思想，全面贯彻落实省市“六稳”、“六保”有关决策部署，多措并举做好疫情防控期间困难群众兜底保障工作，全力构筑基本民生保障安全网。</p> <p> 稳步提高基本民生保障标准。2020年，市辖区城市低保标准、农村低保标准分别提高到570元/人/月、4080元/人/年；城市特困人员基本生活标准、农村特困人员基本生活标准分别提高到741元/人/月、4944元/人/年。</p> <p> 落实脱贫攻坚民政兜底保障。实施“社会救助兜底脱贫行动”，组织县（市、区）民政部门，逐户逐人核查未脱贫人口、返贫风险较高的已脱贫人口和建档立卡边缘人口中尚未纳入社会救助的人员信息，落实低保渐退、收入扣减等措施，巩固拓展脱贫成果。目前，全市7.4万在档贫困人口中，纳入低保、特困保障2.86万人，占比38.6%；全市剩余2353人未脱贫贫困人口中有1841人纳入保障范围，占比78.2%。</p> <p> 实施特殊困难群体救助。重点关注重病患者、重度残疾人、老年人和未成年人等特殊群体，对纳入低保后生活仍有困难的特殊困难群体，按照平均不低于低保保障标准的50%比例增发低保金。落实残疾人“两项补贴”制度，分别对建档立卡贫困人口中因残疾导致生活困难的人员、重度残疾人员发放生活补贴80元/人/月、护理补贴80元/人/月。强化孤弃、留守、事实无人抚养儿童政策保障。市辖区集中和散居孤儿基本生活费保障标准分别提高到1500元/人/月和1100元/人/月。</p> <p> 加强临时救助保障力度。通过“分类救助”、“先行救助”、“特别救助”等措施，切实加大对因病因灾因疫情遭遇暂时困难的人员的临时救助力度。截至11月末，全市共救助建档立卡贫困人员8963人次，累计支出救助资金1200万元，平均救助水平1339元/人次。</p> <p> 加大疫情期间社会救助保障力度。采取低保审批不中断，在保人员不退出，监测预警不落人等措施，进一步加强疫情期间社会救助保障。对新申请救助人员，按照“特事特办、先行纳入”原则，优化简化审批程序，做到当日申请、当日审批，审批后可按当地城市低保标准，先行给予1个月临时救助。全市疫情期间共有7190名符合条件的困难群众纳入保障范围，发放救助资金2352万元。</p> <p> 落实社会救助保障标准与物价上涨挂钩联动机制。在保障城乡低保对象和特困人员基础上，将孤儿和事实无人抚养儿童纳入覆盖范围，阶段性提高价格临时补贴标准。2019年4月以来，已向社会救助对象发放价格临时补贴4506.9万元，惠及困难群众137.1万人次，努力保障困难群众基本生活水平不因物价上涨而降低。</p> </div>,2021016fe2b565b66f9818730c172c59fe733c,0
“自我管”“分级治” 慢病管理蹚出“利辛路径”——安徽省亳州市利辛县中医院改善医疗服务纪实,"  <p>原标题：“自我管”“分级治” 慢病管理蹚出“利辛路径”——安徽省亳州市利辛县中医院改善医疗服务纪实</p> <p><img src=""https://cdn.xinxiliusdk.cn/static__04bfadf60c40a010cf57560c5966eb369585aed3""></p> <p>医院在全国慢病管理大会上分享糖尿病管理经验</p> <p><img src=""https://cdn.xinxiliusdk.cn/static__ceca8711bf1ce97419fcd6e2a92f0bf199db4532""></p> <p>医院开展糖尿病筛查义诊</p> <p>利辛县地处安徽省北部，曾经是国家级贫困县，全县总人口170余万，居民人均收入以及知识文化水平偏低，医疗卫生水平薄弱。</p> <p>利辛县中医院在成立糖尿病专科之前，全县没有专业的糖尿病医护人员，缺乏规范性管理与健康知识教育。患者在糖尿病认识上存在着严重误区，就诊观念淡薄，大量糖尿病患者不能得到及早诊断，治疗率、规范管理率远低于全国平均水平，致残率、致死率较高，大量病人外流，县乡两级专科诊治能力严重缺乏，小问题得不到解决，患者直接到省市级三级医院就诊，难以形成有效的分级诊疗，造成百姓需求与医疗资源供给间的矛盾。</p> <p>为缓解这一矛盾，利辛县中医院积极实践，医院糖尿病科着眼糖尿病的“自我管”与“分级治”，服务当地170万百姓，取得了良好效果，蹚出了一条慢病管理的新路径。</p> <p>组建专业团队</p> <p>提升县域诊治能力</p> <p>据悉，我国成人糖尿病发病率高达10.9%，半数以上糖尿病未被诊断，约35.7%的糖尿病高危人群不知道自己已处于患病边缘，这群数量庞大的糖尿病“后备军”如果得不到正确的生活方式引导与教育，大部分都会成为糖尿病大军中的一员。</p> <p>2006年，利辛县中医院根据全县慢病发展态势成立糖尿病科，选取理论知识扎实的骨干医生派往安徽医科大学第一附属医院、上海市第一人民医院、上海交通大学医学院附属瑞金医院等知名三甲医院进修，配置了糖化血红蛋白分析仪、尿微量蛋白分析仪、眼底照相机、四肢多普勒、胰岛素泵等专科仪器设备，备齐糖尿病治疗相关药品，使科室具备开展糖尿病分型、并发症筛查等诊治能力。</p> <p>此外，该院结合实际情况，研发了糖尿病中医特色诊治方法，并取得一定成效。目前，全科的服务能力与诊治水平已能基本满足本地区糖尿病患者的健康服务需求，使本地糖尿病患者不出县域即可享受到省级甚至国家级水平的诊疗服务。</p> <p>科室在2019中国县市级医院学科能力建设大会暨品牌专科评选中，获最具人气奖和品牌专科20强，是安徽省“十二五”“十三五”中医重点专科、国家基层中医重点专科建设单位、中国糖网筛防工程基层示范中心、中国院内血糖规范化管理培训基地、国家区域中医内分泌诊疗分中心、北大糖尿病STEP示范中心、国家卫生健康委县域内分泌学科发展助力工程试点项目实践基地、中日友好医院甲状腺协作组、利辛县基层糖尿病防控基地、长三角糖尿病联盟单位、上海市第一人民医院内分泌协作科室。科内主持2项科研课题，承担全国大型科研项目多项。</p> <p>强大而完善的专业化科室让当地患者得到及时救治，以往很多经济条件较好并长期在外地治疗的县内患者现已全部转入该科随访诊治，同时带动了乡镇卫生院对慢性病防治的重视与诊治水平的提高，分级诊疗初具成效。</p> <p>组建糖友协会</p> <p>促进健康知识普及 </p> <p>健康教育是糖尿病治疗“五驾马车”的重中之重。基层患者常固守在传统的认知误区内，难以接受正确的预防观念与治疗理念，国内的基层糖尿病医生大量精力都用于矫正患者错误观念，而非完全意义上的疾病管理。要想患者主动咨询与配合治疗，必须先把正确的健康知识传递给他们，让整个社会自发传播正确的糖尿病防治知识。</p> <p>为解决该问题，医院糖尿病科组建糖尿病患者俱乐部，通过每周六举办糖尿病健康知识讲座的形式，强化对患者的健康教育。时机成熟后邀请社会知名度高、影响力大的退休干部、热心市民组建糖尿病之友协会理事会，广纳会员，制定全年学习计划卡片，每两周举办一次健康知识讲座，发放健康知识手册，十多年来共举办各类健康大讲堂300多场，受益群众50000余人次。全县糖尿病患者对于疾病的认知水平有了很大提升，就医观念得到极大改变。 </p> <p>同时，该院实行住院患者每周二、周四病区健康教育活动，使住院患者不仅得到治疗，也掌握了健康知识，更新了健康观念。同伴教育是最好的知识传播途径，病友之间的信任感也最容易建立，这些分布在全县每一个村落与各个部门的老患者，犹如星星之火，起到主动宣传和积极引导其他患者的作用。患者自身知识的提高，带动了上下规范转诊与及时就诊，促进了当地卫生室和乡镇卫生院诊治能力的提升。</p> <p>扩大宣传网络</p> <p>丰富疾病管理形式</p> <p>单纯依靠“医院大讲堂”等线下健康教育方式，其覆盖面有限，医院糖尿病科与时俱进，结合网络媒体创设了《利辛糖友》报，组建微信科普平台，并开设糖友天地、医患交流、治疗进展、科室协会动态等微信模块，让糖友们分享自己在疾病预防过程中的认识误区及成功经验，平台定期推送科普文章，让更多群众了解糖尿病预防知识。</p> <p>此外，医院还通过每年举办有奖征文、新年糖友联欢会等各种形式的活动，促使更多居民参与自身健康管理、了解糖尿病防治知识。同时建立糖尿病医患交流群，让医护人员及时解答患者提出的问题，使得很多小问题通过手机就可以得到解决。对于出院病人，糖尿病护理门诊进行跟踪随访，发现问题督导地方卫生室重点关注，建立患者门诊信息，定期电话咨询督导，增强患者对管理方案的执行力。</p> <p>提升基层管理水平</p> <p>提高社区医护能力</p> <p>慢病管理的前沿阵地和基本单元是社区与村卫生室及其医务工作者，提高他们的诊治水平与管理能力是保障患者长期获益的根本措施，也是分级诊疗健康有序运行的根本保障。</p> <p>医院通过与县卫生健康委联合成立“利辛县基层糖尿病防控基地”，让乡卫生院不定期选拔医生、护士前来进修学习。每年通过举办继续教育班以及其他培训项目，对医护人员进行糖尿病专业知识培训，十多年来共计培训医护人员1万余人次，并建立了医疗交流群，使全县的糖尿病防治水平得到巨大提升。</p> <p>利辛县中医院糖尿病科的慢病管理模式和科室成功发展获得多方认可。据悉，其管理模式被多家媒体报道，每年受邀外出讲学30余场，接待几十家县级医院交流学习。（陆平 马超）（陆平 马超）</p>   责任编辑: 小云  ",2020122cb41aaa1ed6d5a06a28a5998404d62c,0
禹州市非煤矿产品税费征缴实现“五连增”," <p>映象网讯（记者 康世保xa0通讯员 张延伟）截至2020年12月底，禹州市自然资源和规划局所属市非煤矿山管理办公室（以下简称“市非煤办”）累计征缴入库非煤矿产品资源税、增值税14097.65万元，较上年同期增长35%以上，实现了“五连增”。</p> <p><img src=""https://cdn.xinxiliusdk.cn/static__a1672a03c593dd90dc65ef2e69ae7315a2ed76a9""></p> <p>2020年以来，禹州市非煤办努力克服新冠肺炎疫情、大气污染防治和露天矿山综合整治等等不利因素对非煤矿产品税费征缴工作带来的影响，会同财政、税务部门工作人员深入各非煤矿山主体企业调研，了解掌握企业生产、运输、销售等相关信息，适时调整思路、克难攻坚，有序推进非煤矿山管理及资源税费征缴工作。该办进一步强化税费征缴源头管理，实地核查铝粘土企业实际库存和交易动向，详细登记运输车辆信息，实行“台账式”管理，配合计量、查验、全天候远程监控等“网格化”联动措施，杜绝征缴漏洞；完善和优化石灰石资源税费“动态监测、计价征收”模式，综合考虑企业产销、库存及矿产品市场价格等因素，科学核算企业应缴税额，做到公开公平公正；他们还以省政府179号令和《中华人民共和国资源税法》颁布实施为契机，将之前偏远资源乡镇村民零散微小铝矿石交易行为纳入征缴对象，最大限度拓展非煤矿产品“新税源”，做到了应收尽收、足额入库。</p> <p><img src=""https://cdn.xinxiliusdk.cn/static__e2199dab1a833c08a325f13cd8c491122a91d9b3""></p> ",202012049e018a23baccf64659ec979f15a4e8,0
科研服务民生 “双轮驱动”促成果落地, <p>央视网消息：当今世界，新一轮科技革命和产业变革加速演进，我国强化国家战略科技力量，坚持科技创新和制度创新“双轮驱动”，为更多具有自主知识产权、服务民生的重大科研成果的产出奠定了坚实基础。</p> <p>在中科院上海光学精密机械研究所的先进激光技术创新中心，蔡海文研究员正带领科研团队对他们自主研发的铁路沿线安全光纤综合监测系统中的一些关键技术进行讨论。这套系统以铁路既有的通信光缆为载体，可以对高铁沿线的综合安全状况进行全面在线监测，这就代替了传统的人工巡检，既节省了人力物力成本，安全性也更有保障。团队带头人蔡海文介绍，从这个科研项目立项开始，就确立了以用户需求为导向，企业负责工程和产业化，科研院所作为核心关键技术攻关主体的模式，他们仅用了短短几年时间就完成了从实验室到高铁轨道应用的全流程。目前这项先进技术已经在京温、京沪、宁杭等多条线高铁线路上进行推广应用。</p> <p>面向国家重大需求和世界科技前沿，是中科院上海技术物理研究所多年来开展科技创新实践工作的定位。2016年12月，我国的风云四号气象卫星搭载由上海技物所研制的世界首台高轨道干涉式大气垂直探测仪升空，这台探测仪可实现高时空、高分辨率大气温度和湿度三维探测。它最快15分钟即可获取一组中国区域气象数据。作为我国大气探测的“独门秘笈”之一，该探测仪近年来在台风登陆路径预报等方面发挥了良好作用，为我国极端天气的精准预报奠定了坚实基础。</p> <p>在中科院声学所东海研究站，科研人员们正在调试一套用于检测建筑或桥梁桩基垂直度的设备——超声波钻孔检测仪。这种设备基于声呐技术发展而来，并经过科研小组多年来的不断调试改进，使设备检测高度范围达到150米，在港珠澳大桥的建设中，为测试深达百米的桩基的可靠性、安全性，这套设备就起到了关键作用。</p> <p>责编：赵宽 </p> ,202101ccc8351094e4353d0dd72c6c997f469d,0
【治污攻坚 山东在行动】禹城：扬尘治理日报告 织密蓝天“守护网”,【治污攻坚 山东在行动】禹城：扬尘治理日报告 织密蓝天“守护网”,2020125ad5a54efdb5d02771d69b5e2da8a90d,0
谯城：大干30天 干干净净过大年,<div> <p> 春节即将来临，为给市民创造一个干净整洁、卫生健康、喜庆欢乐的节日氛围，谯城区从1月12日到2月10日，开展“大干30天 xa0干干净净过大年”活动。 </p> <p> 活动中，城区3000名环卫工人、500多名执法队员，采用马路办公的工作模式，通过实施环境卫生提升战役、市容市貌提升战役、市政园林提升战役、大气污染整治战役等四大战役，使城区环境综合面貌得到进一步优化提升，营造干净整洁的节日环境。 </p> <p> 环境卫生提升战役。环卫工人加强对大街小巷、公共场所、城中村、城乡接合部的清扫保洁，清除卫生死角；及时收集、清运各处果皮箱、垃圾桶和垃圾收集点，设置废弃口罩专用回收桶，每天进行两次消毒消杀，加强248座公厕、38座垃圾中转站、120辆垃圾运输车的清扫保洁和消毒，整治乱堆杂物、乱扔垃圾现象，做到生活垃圾日产日清，提升人居环境。 </p> <p> 市容市貌提升战役。执法人员每天步行对主干道、繁华商业区、重点地段的占道经营进行巡回检查；开展“三门”（门前、门头、门脸）治理活动，规范管理便民市场和菜市场，并做好消杀防疫工作；持续加强城区电动三轮车整治和校园、大型商超秩序治理，整治乱贴乱画和打击非法小广告张贴行为，治理未经许可商业宣传行为。做好公园、广场等公共场所的巡查和监管，劝导来此休闲游玩的市民非必须不聚集、出门必戴口罩。 </p> <p> 市政园林提升战役。城管部门做好园林苗木的冬季养护工作，对城区重要节点（含公园、广场）、桥梁、重点路段的道路损毁进行排查修复，清除影响道路安全的各类护坡，更换缺损窨井盖，疏通下水管网，维护市政基础设施；加强路灯管护，确保节日期间亮化效果，积极营造靓丽的节日夜景。 </p> <p> 大气污染整治战役。执法人员每天通过错时、延时工作法，对城区2000多个餐饮店，检查油烟净化设施维护保养情况，检测油烟排放达标情况，餐厨垃圾和泔水由市餐厨垃圾厂进行全覆盖直运。开展烟花爆竹（大盘香）禁售与禁放宣传和巡查工作，遏制乱摆卖、油烟扰民等行为；加强对各类施工工地和渣土车的管控，重点排查工地洗车作业平台建设，严禁渣土车抛洒运输等情况。 （王晓东） </p> </div>,202101d91a4176928dc50a483d1919354092fb,0
大雾笼罩重庆长江两岸,"<div>  <img src=""https://cdn.xinxiliusdk.cn/static__8fbec544743849c76a4d1833bf7dbfe3a2ce69df"">  <p>重庆主城区建筑被大雾笼罩。 陈超 摄</p> <p>重庆主城区建筑被大雾笼罩。 陈超 摄</p>  <img src=""https://cdn.xinxiliusdk.cn/static__c51b2e3dd5130bf5eb5332e742059d73136ddb2f"">  <p>大雾笼罩长江两岸。 陈超 摄</p>  <img src=""https://cdn.xinxiliusdk.cn/static__74a3e71df3393a396e0285d0d0b89fadc7249ad5"">  <p>长江两岸灰雾蒙蒙。 陈超 摄</p>  <img src=""https://cdn.xinxiliusdk.cn/static__6d56c3c674cbd2f4eb4bbf46f4a3523e50f9f3a9"">  <p>长江两岸建筑被大雾笼罩。 陈超 摄</p>  <img src=""https://cdn.xinxiliusdk.cn/static__7052b5dd9d93551957fc27bc8ea2c87dd9e5fbda"">  <p>长江两岸建筑被大雾笼罩。 陈超 摄</p> <p>1月5日，重庆主城区遭遇大雾天气，长江两岸灰雾蒙蒙。</p> <p>来源：中国新闻网</p> </div>",2021017742a5c7150f1ca13369d7f8007b750b,0
辽西首家儿童重症监护病房落户朝阳二院,<div> <p>1月11日，朝阳市第二医院儿童重症监护病房（PICU）正式投入使用，开始收治患儿。在全省综合性医院中，这是辽西地区首家、辽宁省第三家标准化儿童重症监护病房，标志着市二院儿童危重症的救治能力再迈新台阶。</p> <p>儿童重症监护病房位于市二院妇婴大楼五楼，为儿科下属的8个病区之一。该病区是层流病房，配有负压病房、中心供氧、负压吸引及中央空调系统，配备床旁血滤、有创呼吸机、CPAP呼吸机、经鼻高流量呼吸机、床旁血气分析仪、除颤仪、床旁支气管镜、可视喉镜、监护仪、微量输液泵、肠内营养泵、降温、升温等设备，为抢救危重症患儿提供安全保障。</p> <p>病房现开放床位36张，有医护人员24人，可开展颈静脉及股静脉穿刺术、PICC技术、持续血液净化术、血液灌流术、血浆置换术、呼吸机支持术、经鼻高流量吸氧术、颅内压监测术、骨髓腔穿刺术、肠外营养支持术、支气管镜肺泡灌洗术等项目。同时，承担儿童危重症急救工作，对休克、重症肺炎、急性呼吸窘迫、呼吸衰竭、心力衰竭、爆发性心肌炎、肾功能衰竭及各种中毒、外伤及大型手术后的生命支持等多种危重症具有较强的救治能力。</p> </div>,202101c679ff32deb5eca95c12da776679011f,0
关于新冠病毒疫苗，这些问题你肯定想知道,"<div> <p>近日，我国各地正在有序推进重点人群新冠病毒疫苗的接种，不过也有网友对于疫苗接种有一些疑问。今天通过一组图，一起了解一下。</p>  <img src=""https://cdn.xinxiliusdk.cn/static__ac76f17e908f4ad134682bf391292e4cc9fb12c5"">  <p>图：徐秉楠</p> <p>编辑：杨真宇 张方飞</p> <p>审核策划：曹政 </p> </div>",20210103461fe798b8e2f05384fbff04f0df1b,1
市外办领导视察宁波中法友谊园建设现场,"<div>    <p>1月13日下午，市外办主任叶荣钟、副主任焦双林一行赴宁波中法友谊园建设现场视察。</p><p><img src=""https://cdn.xinxiliusdk.cn/static__58029b0a58ba188d0b7459c3bc99ad49f2af5c41""></p><p>中法友谊园是我市第一个与国外友好城市合作共建的园林项目，是我市与法国鲁昂市庆祝结好30周年的一项重要举措。该项目由市外办和市综合行政执法局共同推进，于去年10月奠基并开工建设，目前已基本完工。</p><p>叶主任一行仔细察看了园林建设情况，肯定了园林部门和建设单位的工作，并就视察中发现需要改进的方面以及举办开园仪式等事项同市综合执法局、园林部门领导进行了沟通。</p><p><img src=""https://cdn.xinxiliusdk.cn/static__54248b7e52132bba5095399d5ab5175b464263ef""></p><p>宁波中法友谊园效果图</p><p>xa0</p><p>中法友谊园位于东部新城生态走廊一期民安东路和福庆北路东南转角处，占地面积2800平方米。项目具有传统法式园林风格，取境法式经典，以平面几何勾勒的园林图案，展示诺曼底大区和鲁昂市丰富的历史、文化和自然特色。</p><p>鲁昂市位于法国西北部，是诺曼底大区首府。我市与鲁昂市自1990年3月结好以来，在经贸、港口、文化、教育、卫生、城市治理等领域开展了丰富的合作与交流，鲁昂市曾获全国对外友协颁发的“对华交流合作奖”。</p><p></p><p></p><p></p><p></p><p>链接：</p><p>xa0</p>    </div>",20210109081c9d9781c1f8b591c843bf6983cf,0
【牢记嘱托 走在前列 全面开创】山东：氢燃料电池质子膜在全国率先量产,,202011b3959c7655e5c25d793fbb5d5bb0438b,0
马鞍山市开展“春节送优抚年画”活动,"<div> <p align="""">2021年新春佳节来临之际，为进一步做好拥军优属工作，密切军民关系，营造和谐的社会氛围，马鞍山市退役军人事务局统一部署，为我市退役军人和其他优抚对象送上“春节优抚年画”，切实把党和政府的温暖送到每位退役军人和其他优抚对象的心坎上。</p> <p><img src=""https://cdn.xinxiliusdk.cn/static__e9e922675148fa4bc0ee59cfb485818d7fe652d0""></p> <p align="""">送一张年画，又一次走访，拉一拉家常，问一问情况，叮嘱他们天气寒冷要注意防寒保暖，雨雪天气要注意出行安全，并对他们为国家和人民作出的贡献表示感谢和深深的敬意。一张小小的年画，一份浓浓的新春祝福，一份满满的崇敬之意，一份暖暖的关怀之情。大家感动的说：“这送来的不仅仅是新年的祝福，更是党和政府对退役军人和其他优抚对象的深切关怀。”</p> <p><img src=""https://cdn.xinxiliusdk.cn/static__e3ef9264c19d376665a82c76fe96ca5c80c3d96b""></p> <p align="""">军爱民，民拥军。用一份份年画延续着拥军优属的光荣传统，也让退役军人和其他优抚对象感受到节日的温暖和尊重，更感受到曾作为军人的光荣和自豪。</p> <p><img src=""https://cdn.xinxiliusdk.cn/static__3540e57320fc4ec5f1d08ee309921687d14deab4""></p> </div>",2021018f01510c8cc79ca856fbb9dbc52f290b,0
枫树线业：智能化升级生产效率提升60%,<div> 1月7日，湖北枫树线业有限公司生产车间，工人在智能化生产线上作业。该公司投资1.8亿元引进具有国际先进水平的纺织设备，建成高效产能智能化生产线，生产效率提升60%。新年伊始，公司满负荷运转赶制订单，销售订单已经排到今年5月份。（湖北日报全媒记者 薛婷 通讯员 潘协凯 摄）【纠错】编辑：admin </div>,202101b7740df250499df0f920fbfa4be1a0e1,0
第五届世界浙商上海论坛召开,"<div> <p> <img src=""https://cdn.xinxiliusdk.cn/static__6f554f81ecf92068cdbdd0356883a15970b4db85""></p> <p> 人民网上海1月5日电（葛俊俊） 1月3日，聚焦疫情背景及新发展格局，“向阳而生”第五届世界浙商上海论坛暨2020年上海市浙江商会年会在上海中心大厦成功举办。上海市委常委、统战部部长郑钢淼，浙江省委常委、统战部部长熊建平，浙江省政协副主席陈铁雄，上海市政府副秘书长、浦东新区区长杭迎伟等嘉宾及浙商代表齐聚一堂。</p> <p> <img src=""https://cdn.xinxiliusdk.cn/static__7e5097f379f056ce45678178994db139b7554295""></p> <p> 本次论坛以“聚力·赋能·生长”为主题，围绕“生”字做文章。上海市浙江商会名誉会长、复星国际董事长郭广昌，楚商联合会会长、泰康保险集团创始人、董事长陈东升，中国公共关系协会副会长、中国传媒大学政府与公共事务学院院长董关鹏，中国科学院院士、复旦大学原校长杨玉良，上海交通大学教授、中国企业发展研究院院长余明阳等嘉宾，共话企业与个人的“生存”“生态”“生根”“生机”和“生长”。</p> <p> 陈东升说，商业的本质是以人为本，即“商业向善”的概念，要守住价值观的底线；余明阳表示，品牌是品质+牌子，其中，品的支撑力是科技，牌的支撑力是文化，品与牌结合起来，未来中国的品牌影响力会越来越大；郭广昌认为，企业在未来的发展中，需要继续坚定地坚持全球化和科技创新的步伐，抓住消费分级的市场机会。</p> <p> <img src=""https://cdn.xinxiliusdk.cn/static__dee5f7fed599b8a3b825974e3ffbdf240d28be7f""></p> <p> 在“科技赋能”版块，商会金融服务委员会主任、中国金融信息中心董事长叶国标与中国科学院院士、复旦大学原校长杨玉良，申洲国际董事局主席马建荣，优刻得董事长兼首席执行官季昕华，之江生物董事长邵俊斌、吉利汽车集团副总裁、路特斯集团CEO冯擎峰5位学院派+实战派组合，围绕“科技创新，赋能企业转型升级”进行探讨。</p> <p> 季昕华认为，新基建后传统的数字化转型，都依赖于云；冯擎峰提出，在汽车领域，新的科技革命已经来临；马建荣指出，在30年的纺织服装生产过程中，最重要的核心是“拥抱创新，拥抱高科技”；杨玉良表示，技术研究是“市场驱动”，但不要忘了“驱动市场”，可以通过技术改变创造、驱动市场。（上海市浙江商会供图）</p>  (责编：葛俊俊、金煜纯)  </div>",202101e8c95908634cdf4b60b5d2940b3c4935,0
